Date,Device Type,Conversion Rate,Cart Abandonment Rate,Average Order Value,Customer Lifetime Value,Time Spent on Site,Top Selling Product,Customer Geographic Distribution
2021-10-18,Mobile,0.01066502734981243,0.5319031646214707,173.13464745593734,740.4014512113594,283.6801890295026,people,Egypt
2023-06-18,Mobile,0.10785183580095511,0.27138420703948274,28.5277824239716,397.22701113824365,979.3247758640433,nothing,Nicaragua
2021-11-12,Tablet,0.033802252232152455,0.4107798176672688,184.77377227710116,238.34219301782585,409.3660675811464,positive,Montserrat
2022-01-03,Desktop,0.10491661667785561,0.1548490658959663,110.17222765637644,404.6989176082621,11.447773358413805,hand,Germany
2022-05-09,Desktop,0.0717657098825454,0.14723110858732175,54.54093339722761,547.8538073460463,581.5757182494572,against,Mozambique
2021-03-15,Tablet,0.10126121302380639,0.16110879996761254,163.07728942290336,158.84215982199282,247.81128306046435,per,Kazakhstan
2022-07-23,Mobile,0.09579595763787231,0.4890948363862174,84.89279397123238,604.4254933020623,787.7174778296817,quality,Germany
2021-09-09,Desktop,0.017713894574607612,0.5679109201894832,40.7709028319522,987.7184886239719,95.44584286148529,especially,Bolivia
2021-05-31,Desktop,0.05696855995129964,0.5189083253980408,57.545574223955484,163.7616396877646,265.37537818304025,reveal,French Guiana
2023-07-19,Mobile,0.15544618418018077,0.2580939133664112,26.949035345898807,579.311219875951,88.39402290508882,ask,Macao
2021-03-26,Desktop,0.059660106558850734,0.8240161820812458,106.79863644858862,113.60979481619609,469.92534504249056,chance,Marshall Islands
2021-07-10,Mobile,0.012066632898142374,0.47244564271523903,20.481198398020346,156.24605034658387,102.18745042079699,science,Ethiopia
2021-08-01,Desktop,0.073335950855248,0.28352405664400515,64.54479481944654,794.3186994325087,591.2648414524133,tonight,Equatorial Guinea
2022-03-18,Tablet,0.1011262571546793,0.796280935409945,182.10008539166517,166.65063771479257,668.5915355886171,anyone,Belgium
2023-09-02,Mobile,0.014346225687112881,0.4395194657288216,151.22902284462336,685.6640540936962,597.5487474414093,while,Cambodia
2021-09-05,Desktop,0.14982299023869666,0.6426483391649861,172.2752989457599,917.9809258952047,713.1636807030148,seek,Aruba
2021-04-12,Mobile,0.06478636123548095,0.4661071662065245,118.15522365191421,457.9486696745327,462.79395150478405,again,Argentina
2021-04-19,Desktop,0.11703103496369459,0.8459420683302001,90.32842983834024,192.0393839078001,589.4517442393882,human,Jamaica
2023-02-25,Desktop,0.04937451220328948,0.1897514457884018,62.100725659472715,890.9409551877892,443.8331341378031,kitchen,Anguilla
2021-06-04,Mobile,0.10432272742993097,0.19287821388030466,157.71656735773308,207.7534134525089,696.58937749136,clear,Peru
2022-11-09,Tablet,0.15581023458104548,0.8094082857702775,63.74567844881965,541.2131853636711,578.8809216247837,nation,Cambodia
2022-10-12,Tablet,0.15987235098087407,0.5594341087297162,56.33334112505356,529.9808567348307,819.0016476490424,ten,Bosnia and Herzegovina
2022-03-15,Mobile,0.07372540251602007,0.45641951011584836,20.30797086557373,769.608424726293,416.40180711498687,small,Belarus
2021-05-08,Tablet,0.06983324906114334,0.5411536551944546,27.88677851774701,700.1885646179397,997.3064676153,age,Barbados
2022-03-12,Desktop,0.12297941862960803,0.32872504086066223,47.853167553227905,609.3066364563012,862.9689118453325,cause,Venezuela
2022-03-22,Desktop,0.14582147965737036,0.152111013612274,43.997847281727076,384.4227379060205,519.2592663009316,guess,Croatia
2021-12-09,Mobile,0.060687294930365836,0.8751177615623551,123.22982077282936,801.2704071106151,712.2290817136276,deal,Mauritius
2022-02-05,Desktop,0.015575155938975873,0.5162140189116691,77.04368606328975,135.55018781858146,23.089101345859994,into,Barbados
2022-02-05,Tablet,0.03211287174562631,0.5197711299666626,112.94334562708147,586.6487993042774,877.5561083651002,commercial,El Salvador
2022-09-12,Mobile,0.16514366516985035,0.2512618273164283,103.65080174745628,912.7873660626597,268.6573077281088,word,Micronesia
2021-05-29,Desktop,0.024762569784699318,0.31923935281050775,159.7837399113128,880.9842442890807,291.6208818583748,onto,Saint Barthelemy
2021-04-01,Desktop,0.1443684134855212,0.6622515034219132,109.23164277771981,952.1522600593343,959.4416817168894,if,Anguilla
2022-07-30,Tablet,0.17030458643384347,0.5565728534802503,141.90528122488593,599.3484870527016,213.03084646237556,choice,Turks and Caicos Islands
2021-10-10,Desktop,0.04564648520533007,0.5622864677248199,141.13200349264582,981.1670297964774,7.79338914770614,century,Sierra Leone
2023-08-06,Mobile,0.19391363626213662,0.5357458347917002,69.58531393015139,428.59537392182455,297.3647941381849,clear,Moldova
2023-03-29,Desktop,0.17410511226669523,0.7299329334586233,113.61843380402138,536.6433921856808,736.0302334171483,entire,Vietnam
2023-08-18,Desktop,0.1461618700205122,0.857859968513661,128.55806744737987,855.2362242403718,607.0245792670758,especially,French Guiana
2023-09-04,Tablet,0.09720506896113608,0.35260459450821713,188.45531889709093,996.8915897006897,918.9572203232932,able,Maldives
2023-02-02,Tablet,0.18939595220317162,0.2898242216364027,117.5045422613066,530.720550472277,856.496640345649,home,Rwanda
2022-05-24,Desktop,0.09235017807053152,0.8586322302190433,62.754084698580606,588.7048973934382,440.2864402310592,on,Cook Islands
2022-04-16,Mobile,0.19651102693447675,0.4347637731082721,111.9948286425944,707.9929796207756,235.59329951033902,blood,United Arab Emirates
2021-02-24,Mobile,0.018872401081731206,0.46188620261386604,77.41972301612218,690.6782340383868,314.31817781229836,push,Mauritius
2021-05-29,Tablet,0.08666521771769699,0.3720000976791724,145.23818564733358,669.4857355839558,391.4254611235871,majority,Spain
2022-10-27,Tablet,0.035840579416866705,0.7154626851669915,57.76232134511948,377.62528570025177,689.111280542325,crime,Belarus
2023-07-03,Desktop,0.038494359684322174,0.7646542918002299,171.88460627249918,284.5219016049498,256.3443977497293,thing,Namibia
2021-02-24,Tablet,0.012959707484133904,0.15357187680403594,33.149907260251375,926.4123443769051,894.8700320245346,style,Botswana
2022-06-10,Desktop,0.029689892039501647,0.1459849882078703,101.78740470301521,441.63574296149795,501.88559730013554,civil,Zimbabwe
2020-11-17,Mobile,0.1260138192204889,0.8686532995227284,126.05308989258862,521.5423566600705,401.9718212687346,list,North Macedonia
2021-03-15,Tablet,0.033923284378573636,0.6951593756225968,138.0125526109908,696.3289074059784,476.50526836404254,international,Eritrea
2021-11-25,Tablet,0.12921493357811656,0.2506253037614077,27.523619169703313,708.3622547630204,469.8117370499239,cause,Malta
2022-11-26,Mobile,0.03586125652229321,0.3979675567117168,79.28199401491757,726.9663943355439,74.10300623219894,down,Sri Lanka
2021-06-08,Mobile,0.036105054860368656,0.3425211046227952,38.57876109836414,758.7977280356425,736.5196825169124,public,Bolivia
2022-07-03,Mobile,0.06032419873415756,0.6816576186062071,148.42850440048375,118.00307241993188,835.24099399116,choice,Fiji
2021-09-21,Mobile,0.06709063728112813,0.6212955857738015,196.99516419593883,863.7262679417992,27.736457966724057,summer,British Indian Ocean Territory (Chagos Archipelago)
2023-07-17,Mobile,0.14074916663993067,0.7310786644230444,194.40438606351282,899.6175450095599,301.4030695265366,former,Panama
2022-05-16,Tablet,0.1790918825216214,0.24533835188924585,173.39340758890475,364.44358616054143,552.2939401230508,open,Somalia
2023-03-11,Desktop,0.1584835353479216,0.3247661899808051,172.025372766185,397.76191241571496,304.7358347802232,stock,Estonia
2021-08-05,Tablet,0.02291891013218952,0.7187229780310617,36.08429796787715,904.3184345892703,516.1058880830658,hour,Iceland
2022-01-02,Desktop,0.17788594861408483,0.4206778231466731,90.0911985862861,982.3360140890404,314.87230692735267,accept,French Guiana
2023-04-19,Mobile,0.12496603662088995,0.3810153406219219,87.43799312244421,728.0588196698244,8.042352285840018,lead,Korea
2022-06-20,Mobile,0.09598885632044953,0.5238978258783251,190.98809925360652,586.3023711306403,104.81807009983439,mention,Bosnia and Herzegovina
2022-09-15,Desktop,0.042826443595593386,0.23482575988128618,136.8691044950039,188.10979098116755,583.9593685404268,matter,Cyprus
2023-03-10,Tablet,0.025144291023770034,0.6439707133126424,188.09185052970594,622.5766230188727,277.85081872037705,any,Guernsey
2021-06-06,Mobile,0.06406686263573624,0.6821443867555369,20.104867069783953,946.2627765616743,92.82268613833102,movement,Comoros
2021-08-13,Mobile,0.023831726756947797,0.4720080185696107,71.90442643847007,198.20297560084217,844.8211025494369,while,Sao Tome and Principe
2021-01-05,Tablet,0.08958639656624971,0.5986274035699579,102.09774882004605,517.1905558843175,184.87790732383667,weight,Yemen
2023-03-02,Mobile,0.016435529545554422,0.1793294550613732,172.87664715104333,803.2726159961794,297.113161769108,task,Tokelau
2023-01-17,Mobile,0.04911485439148076,0.8096207861173327,58.082033424943894,749.0162064413931,186.91685040769636,detail,Christmas Island
2021-04-01,Tablet,0.09335880785125047,0.7247821785213986,185.27224523747765,619.6039461850025,921.6526662406983,continue,Norway
2020-09-15,Mobile,0.15446104428694704,0.5981171648886903,176.70134255523053,543.1503923847613,645.9733906410198,their,Turkmenistan
2021-02-13,Desktop,0.08741377501693605,0.12549615847173695,47.618152336738476,674.3339901818797,748.829100469635,carry,American Samoa
2020-12-08,Tablet,0.16068305408890093,0.4608147612868988,43.562372645288974,966.1025898303828,495.76294777741845,every,British Virgin Islands
2022-12-15,Mobile,0.17610733932460387,0.3349347189322039,40.32471766211221,418.36683624502257,110.22207550599242,fire,Zimbabwe
2020-09-28,Tablet,0.197607542592193,0.8277076985690849,135.9408808777473,834.6589689232813,28.40172157998068,meet,New Caledonia
2023-03-05,Desktop,0.1868610665588808,0.7304242312165379,169.61416980820394,768.7591438567962,959.7896437080029,down,Guadeloupe
2023-05-23,Tablet,0.15170514851434916,0.3328967626959436,146.84157822298056,943.3350076915697,571.2629830608261,better,Anguilla
2020-09-28,Tablet,0.07519870782858727,0.12820215502517662,81.88120600054907,288.31718904535535,400.22319391772805,radio,Isle of Man
2021-02-10,Mobile,0.1620933376797828,0.4060195534439818,26.125537911806497,602.6542362346552,258.57797233299226,for,Kenya
2020-12-25,Mobile,0.015793844246096176,0.7094400858682466,142.33037317771056,743.8092052872778,37.661907994829555,back,Hungary
2021-05-08,Tablet,0.10249920618397092,0.7873152452665372,94.06965133512476,949.3517641125392,208.51092464931088,live,Greece
2022-09-07,Tablet,0.05448066735401633,0.4125822000993228,138.5177901539628,220.83525406464025,150.97464252142146,sister,Palestinian Territory
2021-04-19,Mobile,0.02536156304991479,0.13878096214473123,104.15028871094502,162.37194279428027,993.8158133710407,property,Switzerland
2022-11-30,Mobile,0.02101177185463378,0.14851143047761406,53.99470124582904,798.9667248519281,249.10154405804326,how,Timor-Leste
2021-09-29,Tablet,0.1887152049768867,0.6618816830762675,196.86703727682772,778.8753336315057,479.48976462402004,item,Timor-Leste
2021-04-19,Desktop,0.0984407731914278,0.30208420036507,78.16909457253244,398.95357720162536,909.3854021622166,lay,Poland
2022-03-16,Mobile,0.05931851621838272,0.7575637685173754,51.22917022054397,199.98712465140366,619.7789192055001,score,Vietnam
2021-08-23,Tablet,0.12775938785498417,0.8401762422610735,101.87925203267724,800.7373892887209,996.1408355079483,in,Yemen
2020-09-29,Desktop,0.10867730748731802,0.42594463796998094,78.38337365715887,871.9609406142166,873.7668252403903,main,Guatemala
2021-03-11,Tablet,0.14626014546277408,0.877885950239209,110.66046816895175,517.5015096430684,507.912409603705,save,Lesotho
2022-04-02,Mobile,0.03652542975934016,0.3947077853919547,109.979979492326,974.5622629499173,54.487134730560776,call,New Caledonia
2021-11-06,Tablet,0.0923568983473376,0.5575178259930137,63.34251436319093,601.2758078193463,651.0519238759549,bag,Malta
2021-07-19,Tablet,0.031385418602380914,0.4092216448677727,43.313286059714606,525.7638639096726,605.4358042670877,agree,Bosnia and Herzegovina
2022-05-26,Desktop,0.07718556215529311,0.6354535158970782,89.12710035196396,523.127630295784,202.51478518701776,reality,Gibraltar
2023-01-22,Tablet,0.16168679312742112,0.5116550756744176,197.67747713035828,807.4337987101741,375.02479726920984,miss,Pakistan
2021-06-18,Mobile,0.14815766430193644,0.1517580372243882,42.013548152707315,790.4619500691776,43.771231113723324,education,San Marino
2021-10-29,Mobile,0.0750251547632944,0.5490015009751902,107.9165417105189,560.5165640720999,314.9603207612363,late,Anguilla
2021-04-24,Mobile,0.19228244604683603,0.20346284317368754,193.98786193534022,817.7591223112931,140.13559685255572,campaign,Chile
2022-04-23,Mobile,0.10559230788287548,0.8902318840719804,50.060745297068124,370.0975030086365,770.1047246592655,east,United Arab Emirates
2021-02-24,Desktop,0.02265707736478883,0.5589586727999275,182.14741959010675,594.8563118214515,906.3197088200931,cup,Saint Lucia
2022-06-03,Tablet,0.07207585982725952,0.11290153407758785,50.31277396510157,744.2709802463901,655.0036257052367,realize,American Samoa
2021-06-26,Mobile,0.16641376285573806,0.8086369954035236,125.19728681225385,525.4820722940625,907.2870073439083,per,Kiribati
2022-06-23,Desktop,0.1579610130758584,0.1800528435602476,174.68696444515146,765.9601324137766,491.46120243061915,morning,Greenland
2023-01-31,Tablet,0.08100340777273624,0.1480220906748075,145.62986883232924,896.5301667767709,909.3518436381764,in,Italy
2021-11-05,Mobile,0.010533975251006064,0.8045103722849675,146.22665778035108,507.2451055581595,948.4569250819453,wide,Ireland
2020-11-30,Mobile,0.0982181661663979,0.4401220993728603,129.6507806352105,597.1792759638882,953.6773877721914,crime,Palau
2021-02-05,Mobile,0.11129238186657135,0.4292902661153829,32.24068768784224,750.9988845542927,9.294910599587865,hit,Kenya
2020-09-26,Tablet,0.08123036137628122,0.4791390565360153,109.87959239463588,220.59150875829604,572.3053695089388,food,Seychelles
2020-11-22,Desktop,0.12944679859690136,0.5929645263718599,119.38653218486036,948.2595675148307,907.4386293629989,main,Panama
2023-01-03,Mobile,0.10786601719423008,0.4469274821970731,28.885554256555245,392.1394226376129,926.8152997557444,tell,Palau
2021-02-16,Mobile,0.057780129605360615,0.4896771765265713,178.60847204048,814.688561364559,307.8987158147649,task,Senegal
2022-11-21,Tablet,0.06268538996431768,0.6706443710463703,23.8701669314927,226.22904149321957,369.00025063928723,likely,Jordan
2021-03-31,Desktop,0.15983189452178992,0.30985846865772637,122.31387928073131,147.952275556247,581.5759745693931,week,Armenia
2021-01-18,Desktop,0.1928690004196684,0.38551415809952694,81.1103615384607,120.25603923472877,961.8612957486191,company,Sudan
2021-05-06,Desktop,0.01582364242890855,0.5058859694792263,80.32676055459251,646.4739080692435,701.8226557887377,leg,Wallis and Futuna
2023-02-05,Mobile,0.04185502340653452,0.5686494223412263,197.9564781447118,372.3768111333441,934.469883483073,left,Antarctica (the territory South of 60 deg S)
2022-01-15,Desktop,0.027911595771730947,0.4602877521891673,145.8770112356272,238.38592314240742,28.895972141165263,toward,Isle of Man
2022-01-28,Desktop,0.06203730756574392,0.8906540639433902,86.19416537599639,682.8077234523669,395.97134861497256,they,Guam
2022-06-12,Desktop,0.06757203579367349,0.8774814649925646,193.26162854054363,960.9817983237751,753.1082612713823,option,Mayotte
2022-10-06,Desktop,0.11019084546510072,0.8813137349192116,63.87977312631,955.4507024926818,371.2084359350182,everything,North Macedonia
2022-01-22,Tablet,0.07324733644792304,0.42938629048741306,114.6263105775556,201.9037049828739,756.6290776529003,language,Belgium
2021-06-13,Tablet,0.10096945414818945,0.18896627688715137,32.99959712931572,433.14757770453696,591.1919183172286,stay,Egypt
2022-10-07,Tablet,0.1794674887155818,0.6776840191729722,42.58518884584376,363.77059967100354,690.651556401332,meet,Saint Martin
2023-02-13,Mobile,0.0628076840474164,0.7165871881650936,95.16440125816857,205.26732969584418,895.3013774122114,north,Benin
2022-02-15,Tablet,0.1543247613377556,0.4676174778266573,123.28351372832333,766.5175238145954,389.7211400918616,exist,Mayotte
2022-01-18,Mobile,0.029261012938219123,0.34025033805842675,22.965142676800532,603.3860229755344,938.8142265267602,support,Slovenia
2022-09-27,Desktop,0.06585800582847932,0.8196684234377305,129.6551754505385,919.1004482668064,220.41426569428026,half,Micronesia
2022-01-02,Mobile,0.19179949113351888,0.2645603482300263,152.53183869873686,261.5259088902234,418.4533334353221,rock,Togo
2022-12-12,Mobile,0.06428621580586034,0.4772940301312336,176.02687864073278,246.37840038318544,895.2823895144082,head,Puerto Rico
2021-06-17,Mobile,0.07911135847222339,0.6902694834711004,118.76857382691098,206.92693501124538,112.5830172587799,ground,Belarus
2021-02-13,Desktop,0.0213207920623682,0.34122836839303605,20.91630023172117,209.76681406733422,658.653841191274,low,Togo
2022-07-13,Tablet,0.1900197511748981,0.4373631240451493,129.89914876617996,670.4832873361412,292.71464763041416,machine,Somalia
2022-08-09,Desktop,0.08729913746346574,0.7978819975988737,37.53068329383085,416.1916983448211,42.82388935386952,sign,Rwanda
2023-02-17,Desktop,0.1269280739320811,0.3709795234884916,49.01753451042667,901.8997073323035,356.0732090377053,Democrat,Japan
2021-08-20,Mobile,0.18032501190193306,0.6449685893261883,51.011458988140674,385.68062077681,113.2318445498464,rich,Serbia
2021-09-19,Desktop,0.17888642288529835,0.14831120982613336,142.33509461328845,753.3775969782853,758.100139548363,television,Guinea
2022-08-22,Mobile,0.0987903788517276,0.6175635348046333,125.66674345476694,497.08909470133597,134.6133192232311,front,Jordan
2022-06-02,Tablet,0.1962994156040029,0.657448812399023,92.32782700124098,648.5571257647181,460.3673612817451,network,Bhutan
2020-10-16,Mobile,0.08193917727638945,0.5074225997438141,152.7526352594055,371.51419685617725,825.3219406981995,seek,Guinea
2023-08-04,Tablet,0.028736223530163467,0.775162777873298,88.51699450708672,399.51934130535375,288.1242249743616,whole,Kazakhstan
2020-10-12,Desktop,0.13699055298033308,0.7736314532492515,46.17163426437337,509.39685896933855,717.9800388463524,suddenly,Papua New Guinea
2021-09-20,Mobile,0.025819688456673984,0.26385692399188954,63.01251099541621,328.7494925480513,648.3503669102652,reflect,Argentina
2021-04-18,Desktop,0.12594977122125747,0.1798224847026167,63.45913220353809,793.0636042028519,449.7819006963845,hour,Myanmar
2023-05-10,Mobile,0.045503890890501025,0.23406786709946623,37.76368923680689,643.4588232152313,499.8956565826597,a,Congo
2020-10-18,Desktop,0.0792352055827711,0.4417960774066413,60.11301255000557,713.0609704697547,228.0450085805737,fill,Philippines
2022-05-16,Tablet,0.016426065439024428,0.41524543774699463,134.36196216099108,679.9622666078882,856.5817394220736,more,Oman
2021-06-14,Desktop,0.11817589955427041,0.501316004415396,70.91543234845565,364.2229388356491,290.88476481588515,deep,Portugal
2022-02-04,Desktop,0.03211605205999126,0.7690641682355178,72.45510546007621,938.1622721177413,631.8626972178146,friend,Syrian Arab Republic
2022-02-20,Tablet,0.04856240449928919,0.6374589632352607,138.1905502212917,460.2114229123988,555.3225135857008,knowledge,Suriname
2021-09-23,Tablet,0.06986409597031296,0.563139986979773,63.838068154202425,175.95013788767614,145.75714919591744,study,Congo
2022-09-03,Tablet,0.04045362401627037,0.5792674792694877,78.66976711350893,436.2195146911541,105.23498527988232,usually,Syrian Arab Republic
2020-09-11,Tablet,0.012002109276379519,0.6927035444128105,121.86379522396898,439.9622737173315,646.669694736146,early,Denmark
2023-03-02,Desktop,0.1201533491659744,0.6250201845509643,130.51465914769332,276.6962726130447,939.0911890179259,thought,Djibouti
2022-07-28,Mobile,0.11647575354744143,0.2737086837872378,52.43258536950668,493.6229312579159,900.2809406231185,since,Christmas Island
2020-11-10,Desktop,0.1446968477595059,0.36285258807035503,79.2282266105594,933.375501701219,267.4102191085522,yet,Wallis and Futuna
2022-09-02,Tablet,0.19189782192690572,0.4865155415638026,49.574574282829374,801.9841106623547,829.1945461921695,chair,Burkina Faso
2022-09-02,Tablet,0.10150486029865675,0.6650219415263926,90.5860650583931,807.1707961840644,962.9004928393009,nation,Papua New Guinea
2022-03-09,Desktop,0.08505723015757707,0.28636276377549474,196.79232036331646,474.7285004731521,812.931504877575,positive,Denmark
2022-01-21,Tablet,0.04106067461918967,0.26435197794124915,79.753998815558,329.637731690879,712.9715530253854,all,Bolivia
2021-05-12,Tablet,0.06867184740744539,0.7701279858379126,83.14006462641181,849.1005526078704,701.8712286835809,center,Trinidad and Tobago
2021-03-17,Tablet,0.05679356624201664,0.23096995227831957,140.56386992098732,876.0699131231829,157.3805661172688,stage,Russian Federation
2021-03-13,Tablet,0.02186113880671378,0.8934157035346125,198.59015265418373,696.9521639803438,44.51221057458746,get,Nepal
2022-07-15,Mobile,0.14133817991965758,0.6679855507096983,43.636331048013375,818.3569696819621,295.33514243848,particular,Tuvalu
2022-02-05,Tablet,0.164406231118655,0.3926949219400393,93.14957328896146,655.1930027959079,308.65149766291324,stand,Palau
2022-11-06,Tablet,0.02003584457721018,0.7023733284928926,124.76351261298153,615.4940105023028,753.5827229514504,happy,Cote d'Ivoire
2022-04-30,Mobile,0.022904094842933702,0.3527890634773331,127.24107521840375,623.1801442580165,162.99142222884097,before,Japan
2021-07-12,Tablet,0.13930953748905564,0.6971738242126494,135.59598282208242,115.35265400230897,9.93437041406299,light,Cote d'Ivoire
2021-03-08,Tablet,0.04854553341248254,0.8164447660660218,80.0538220018714,826.8030960487188,59.044646220496304,collection,Norway
2021-06-08,Tablet,0.12799260692805342,0.2218741399318218,99.01671948708697,268.54939203851364,591.8020292373021,only,Holy See (Vatican City State)
2021-02-28,Desktop,0.17783331113598752,0.33564133472580393,93.19394086831596,697.4731574767552,352.2325206457876,suffer,British Virgin Islands
2023-06-05,Tablet,0.038207545126329984,0.5102675507306563,110.8749948893437,158.3109293550997,711.9116436685231,face,Cambodia
2022-02-19,Mobile,0.09173156250084429,0.3730722373816937,164.47691124763776,148.06884072113945,347.1284843799754,woman,Slovakia (Slovak Republic)
2021-08-19,Tablet,0.014432142215346229,0.2907885648008911,30.18311324580406,599.426037580306,980.6064202761723,move,Togo
2023-02-05,Tablet,0.06752200018104748,0.5028370425939688,193.74921186808967,413.81239942586825,381.2262167060401,south,Lesotho
2020-10-23,Desktop,0.11221827261865128,0.3145184931810959,95.58780689892377,935.0962436351356,230.5562193616015,evidence,Fiji
2022-10-04,Mobile,0.07766686437054389,0.8497140542932399,118.79485978638732,996.6527822735775,628.3387521287221,go,Sudan
2020-09-08,Mobile,0.16940324565996928,0.2879511772127614,31.405086346447288,253.39576963216942,577.3734095489568,use,Greece
2022-11-02,Mobile,0.14628399968834568,0.22838787834787697,90.70179578259821,837.2336604700882,634.4478442769156,reason,Monaco
2020-10-18,Mobile,0.16358356738394506,0.2050153206059423,131.1745261067328,111.73224696355793,918.7082749495121,so,Haiti
2023-04-11,Desktop,0.13043425012567061,0.4888988097301744,52.828820655033404,610.333202101536,474.52415120051023,security,Seychelles
2021-09-20,Mobile,0.14799237862210482,0.1405874871255942,28.387550203695632,806.228389410607,319.80667535829906,age,Bahrain
2023-03-19,Tablet,0.16142972839665384,0.7442894807903766,195.22154915307897,211.61050546310025,625.9885391061666,consider,Seychelles
2021-08-13,Tablet,0.19956965399452178,0.5740128998334767,136.04457525579986,310.8284329364437,922.3842870642077,high,Saint Lucia
2021-12-06,Mobile,0.027772773289147165,0.7868992920296153,60.67003059752459,763.7258588672934,679.719770662357,list,Kyrgyz Republic
2020-10-27,Mobile,0.16983521181979702,0.8964674714725325,164.11809182385406,954.2347907100057,218.98650318066274,although,Pitcairn Islands
2022-11-21,Mobile,0.08290850673187168,0.7910733787751245,102.13589751961464,466.03113273676934,864.4008105018986,avoid,Mongolia
2023-02-03,Desktop,0.0749514113980811,0.30499390417143835,44.45080935051751,286.0767694610615,273.8141494210255,best,Slovenia
2022-01-19,Desktop,0.18108046400319133,0.8195217136152497,67.77702853492508,159.1373028485223,852.2357469503852,discover,Nauru
2022-07-01,Tablet,0.13014066422148218,0.3109599335023485,181.04070207739613,550.5327962081653,367.39569415502376,suggest,Greece
2022-11-20,Mobile,0.10757001600210327,0.4064516642320455,53.668790306853026,198.40231848482088,313.6928603684863,theory,Andorra
2023-03-10,Mobile,0.09743526141863014,0.14235775409584425,23.671710575641097,743.1272866876967,944.9022326842926,box,Moldova
2021-07-17,Desktop,0.06466357359702277,0.2097174211043485,71.81508533794133,378.73178172399054,503.8326253407537,pressure,Puerto Rico
2021-12-20,Mobile,0.07631168238564442,0.5936586946129715,150.77074397582302,132.8746193688907,937.2595266908124,certain,Burkina Faso
2022-06-23,Desktop,0.15342160963646403,0.5333704639593185,64.4615215272741,744.6827418092336,239.5501403785221,pay,Turks and Caicos Islands
2021-07-05,Desktop,0.06272371388826403,0.2549922388402222,160.09819137304243,289.603884812553,280.07999161136803,society,United Kingdom
2022-09-06,Tablet,0.06417295539972352,0.449147459234141,188.8985285513216,919.0183556146881,247.5299083734777,girl,Chad
2022-06-20,Desktop,0.1161475032465426,0.40237110246293617,126.17038442423308,467.99868014065964,965.9507553970407,war,Heard Island and McDonald Islands
2021-03-31,Desktop,0.049802966915381795,0.1603942083539197,152.79855318527146,747.3330259479138,645.9131985227981,her,Uruguay
2021-08-23,Tablet,0.10812859077047042,0.21407132292942244,106.86175080666689,959.4581218672249,907.1573671850788,likely,Uzbekistan
2022-07-05,Desktop,0.199955692315373,0.339028805666001,187.12563775243797,359.2540660817965,232.28863632133607,shoulder,Tuvalu
2022-10-16,Tablet,0.061551123376621684,0.1664735497398171,62.966062178873955,485.7314739129486,425.2164565279519,show,San Marino
2021-12-20,Mobile,0.030470973268227133,0.10455960041400535,195.67810320971182,694.0909121606587,830.4246141195828,wind,Egypt
2022-07-07,Tablet,0.19078963414240432,0.47622603352335824,80.32109255889489,858.8287959328168,757.5296220481038,become,Uruguay
2021-09-26,Tablet,0.19674879599675957,0.49877182885401594,126.85042103048637,110.15245125518088,71.36373356761315,job,Togo
2021-06-20,Tablet,0.022303982568979988,0.8077163155751047,184.86081587811617,151.62514332096526,884.8940112821306,occur,Myanmar
2023-05-31,Tablet,0.032402876771622895,0.6331682888761168,166.07944366548665,250.4462389957349,50.427297208626136,music,Algeria
2023-04-07,Tablet,0.13020634417384336,0.8803680200447411,65.97864394926367,717.924053205769,265.94143997059825,group,Saint Lucia
2021-11-09,Desktop,0.11187341605668669,0.37460717421660616,80.73484189154917,319.3623381660701,184.56294624991386,memory,American Samoa
2023-08-03,Desktop,0.016714430455214927,0.5918356817868283,26.30794347777264,317.2047191804212,535.3877767679836,form,Japan
2021-10-12,Desktop,0.09995260842400339,0.22108310704154965,103.16715274575344,596.1235448547277,131.20994972667975,member,Botswana
2021-10-10,Desktop,0.12677774098164216,0.5018624177265413,115.88636649742526,105.50016975346504,149.8835264021633,green,Tokelau
2021-08-08,Desktop,0.19841521042122393,0.37010201330263637,163.46388313640836,980.4735347488983,350.4079595459312,offer,Reunion
2020-09-19,Tablet,0.1344508342285609,0.24110169286460403,73.93612958067042,280.49129747432454,678.1373357378908,summer,Algeria
2023-06-14,Tablet,0.06576770076546225,0.5523908657188125,146.81886041382847,655.8529446660237,105.23286408833779,seek,Holy See (Vatican City State)
2021-04-04,Desktop,0.12327687943728613,0.545253470432284,65.22694693929375,995.8127877674717,399.3710028122928,collection,Colombia
2023-06-27,Mobile,0.17245372215031748,0.6042768568546619,76.21909352950914,255.2138607588979,223.6495150339092,foot,Iraq
2022-11-06,Tablet,0.09223951805334273,0.1349635455589663,163.61628412168747,595.3969957791575,713.8259829806485,under,Qatar
2021-01-28,Mobile,0.07657827854023558,0.4314346155071904,137.7189464469327,494.45044342731416,916.7330142037817,local,Somalia
2023-03-18,Tablet,0.14957519459886115,0.6565078284084186,32.80093390163185,872.7396757138595,625.6475742827707,become,Guinea-Bissau
2022-04-22,Desktop,0.16891388818362024,0.4877386691820176,23.58694302579812,282.4841698085975,732.7576673628845,whether,Turkmenistan
2021-02-25,Desktop,0.1834865094318405,0.4885305782599184,184.5304745437361,141.61780807354054,825.9273529119712,others,Montenegro
2022-06-23,Mobile,0.02582769776102921,0.3619664847349999,95.27100793849533,836.0839229914403,210.1966917451994,bag,Peru
