Date,CustomerID,Age,AssetsUnderManagement,NetProfitMargin,CustomerChurn,CostPerAcquisition,InvestmentType,MonthlyInflow,MonthlyOutflow,CustomerFeedback
2023-05-03,7e76778c-e28c-4665-80cb-89e85c84e376,66,3619812.1796539202,50.421318032844745,False,9089.273993840043,Cryptocurrency,40500.983474366745,1277.8050067138984,Large focus occur sell suggest.
2021-09-17,2c0479e1-0e39-487b-9cbf-87218a90e612,51,931111.4229306158,30.894220767144432,False,6349.039443352099,Mutual Funds,6072.275891495919,15144.960731600057,Where program must audience.
2023-04-24,16c3da5e-bd40-4429-ae79-469dea8dfacf,48,2596452.9559194525,27.268217311877752,False,1161.9640676373006,Bonds,1449.8512170605964,34847.049456167435,There way return unit get law.
2023-09-04,00b7b74d-459f-4edc-88f4-1b412003df61,31,4531936.106159467,98.09884781089296,True,4425.751037895266,Cryptocurrency,29885.71461878699,23516.072183851873,Reach red yet particular.
2023-02-13,76ebfd6d-183f-4777-9f11-dafc8667b69a,47,3288527.7282930715,61.1109623083709,True,9630.67274771097,Real Estate,32000.370962933994,45343.30470485292,Risk yes help left speak subject.
2023-01-01,bc607a50-8670-4171-9735-297ddc621ef6,29,4290624.337605053,31.724409839173795,False,5025.886032996638,Bonds,32630.853036597666,40278.4618059205,Watch American kind.
2023-02-22,86d1c12b-62d7-487f-ac88-fae4d119bb27,79,819480.5700206468,41.75052046464275,True,2204.761465963924,Mutual Funds,39549.273947936694,21977.598451373506,Now part environmental wish community recently.
2022-12-18,3f542ec9-b283-4858-9d65-f551f52dbff7,42,3723102.924670966,11.126560869954105,False,866.2516306597659,Bonds,37638.03809072476,21821.74327130831,Dark area value capital.
2023-06-24,bb1b97ae-c5c9-42dc-9b5b-6a633bf81681,71,898337.0630412354,37.85755858578471,False,7696.052793118452,Cryptocurrency,19360.412120267443,7153.988896111867,Rule southern respond how course.
2021-09-18,d4be55a4-fd7b-4e01-a966-87f89084e999,32,735586.6954500756,7.146973892447028,False,1560.1422201334349,Bonds,25010.839430168027,1424.43387344876,Answer final his leader which.
2023-04-17,f8de1ccf-9821-42bd-89c1-92260a5abeef,40,2694461.014577016,0.7361947163765037,True,5048.513369013903,Stocks,49785.68252119779,46534.15308901849,Guess subject dream friend often.
2021-12-10,89110f64-028e-46ab-9ca2-8f6726c502a5,66,2453417.126597574,53.31427465061617,False,3509.61122689986,Mutual Funds,29327.176231897258,10072.510121978015,Republican lay difficult.
2023-08-08,2ea2fead-0eee-45cc-a8a7-38dcb399226a,79,4163792.8432949,20.716783790751848,False,3005.0986818710544,Bonds,17126.296680915388,6808.724157368699,Provide blue despite material.
2022-05-08,ecc4434e-8a5c-407a-88e2-fad15e4a26be,49,602554.7832338217,3.515589275823816,True,4278.682541390878,Real Estate,33105.24864064051,35852.97434876723,Probably follow kitchen significant.
2022-03-31,2f543348-4e68-4b59-98cf-e9bb65490d4c,79,110780.54044409175,96.36053750185538,False,5581.820505466948,Stocks,7857.633656688565,5111.660488054911,Forget through community as structure bring number.
2022-06-24,1c3dc8b4-9e36-4ade-9435-fb170a12a77d,66,3749329.2288962505,76.26091222954608,False,8601.373224872003,Real Estate,38845.79537940058,27738.406481900056,War point officer music.
2023-01-19,1a92d5c0-999e-4740-a519-cd8bf36ce8c6,60,4321102.172072313,65.82608684327433,False,2432.882026820588,Bonds,47326.0290311701,11529.414148302007,Research man lot.
2022-05-30,0e82dd7c-01bd-4e75-9000-0db2f33ca7ba,47,4742062.406242994,3.401701514320943,True,4429.089421029175,Stocks,8045.356300597924,10319.075106438544,For about generation.
2022-08-12,21f6ae49-0fb4-47c8-b3b1-3037100a9150,60,2743833.252749485,78.9214247984693,True,6250.156901271487,Real Estate,15938.541322083642,13770.55845936797,Yard smile skin attention word product.
2022-08-03,967cb11d-a81c-4ffa-baa4-e9a33ae2716f,36,2916246.543830554,3.9851782857068474,False,9656.184842491117,Bonds,29940.042048444535,16341.66360256213,Option science behavior keep write.
2023-05-11,e42b9df3-0d40-48be-8426-a08db4df8e61,65,767576.6017741996,16.079329094873184,False,9315.808250525724,Mutual Funds,1249.1371218740337,37992.79988982105,Lose play major blood sport area follow.
2022-02-15,30d1cd4f-eda4-42d8-a32a-40d6d518a7c0,37,1399102.1048792426,31.26216072406184,True,8731.861767628467,Mutual Funds,22482.00098108785,38073.268916401,Thing commercial majority.
2023-08-17,288da32f-2179-47ba-90d2-d37ec19e95dc,30,1107131.8837569845,5.438360028393685,True,9699.994989764064,Mutual Funds,17913.43399804712,49741.871697302806,Case provide first college treat none history hundred.
2023-03-23,e9053a42-9a2f-4f29-9709-dc920eea115b,24,2881791.715412288,4.042298701746239,False,9455.15535622063,Bonds,10624.643731011625,17623.067192257266,Five avoid police front medical low.
2023-08-22,ef8a6b76-18b0-40a4-8ee7-ac5757e9b0b9,61,880981.8656571759,49.57675461607377,False,3255.481829877593,Cryptocurrency,33326.15469075269,28994.904544395915,Former goal worker day let.
2023-03-07,a1e4ce3f-205a-4eb5-9463-dc377cfcb8c1,65,1181749.6709199615,18.844237271726925,True,6337.987403064195,Mutual Funds,22798.33987292797,31141.717449296466,Continue away only any start similar.
2023-08-17,b592414f-c1f9-421c-8958-078db71cd0d3,56,3825696.7164152707,3.2070122609070606,True,3765.6526291985992,Stocks,26486.811091843996,47047.08889354405,Evidence realize carry his best call city letter.
2022-11-18,17377eba-ee38-4ccd-a685-ba00a05ee144,34,253010.1600493128,90.56150132288097,False,5375.470083029617,Cryptocurrency,3831.059819933973,12341.310340784508,World carry professional.
2022-07-20,11b3c75e-b375-4443-991a-b68bbdc3533d,49,29924.69538503521,75.16419836973486,False,7951.356243360658,Real Estate,38828.961450496,30924.442440992952,Family whole feel training.
2022-09-20,f74ca875-27b2-455a-9254-e3c5e9acc22d,74,4189533.843632715,14.117897398111367,False,2703.206477619686,Stocks,25139.51689174048,17252.24832375899,Measure four her likely.
2023-06-25,732b1b4c-1f01-4331-bbb5-9feeb7401d02,55,4099525.3492904534,13.112192845671311,False,3166.7098403591167,Bonds,18053.659938618617,16098.80513747365,Piece issue note record.
2022-06-19,f73a9d64-76d3-460b-8c3b-f1d66b00eef6,28,4207494.825426778,38.1930403250834,True,8362.910365599,Bonds,25779.736153725134,5335.453981078247,Perform language fast.
2022-03-26,aeec91ef-0824-49dd-a434-c824442e79e4,23,313836.9626624662,49.10197923368508,False,8298.486473876099,Mutual Funds,41001.18934088251,2467.494465939613,Represent too prepare born major.
2021-11-11,e831618a-5101-4534-b300-9ddfd79599dd,63,1781789.9311501945,19.037357953414602,True,7289.88318762805,Stocks,36447.78879779152,4467.1464238397375,Pull team include surface bring street.
2022-01-16,9c1451e2-a38d-41a3-bc45-0bb7e971996a,71,168359.4393288056,57.58225215522623,False,8545.229149260815,Stocks,11293.55543013538,49306.788972139446,Color raise her save happen difficult take.
2021-11-25,d8b21f89-79b8-49ae-ae53-d873c191d02f,29,2745377.7245870377,12.50854730601877,True,6528.859039440715,Real Estate,34550.37606133294,43179.21817349392,Raise up skin issue southern money above.
2023-06-21,cea83354-26bf-492d-b1af-5a49a02976c0,57,1776623.3050891191,27.801766120874483,False,6289.94355452112,Stocks,36730.64661854315,29242.25022032756,Site image sea somebody nature sister front class.
2022-02-06,e15cf6ff-0b33-410e-9e48-6900960c8ab6,71,4682370.433809661,96.618067184026,False,2849.801208902098,Stocks,29356.89919677282,46937.91058463333,Modern increase after each chance let travel.
2022-12-23,d2020190-359f-45ae-8f67-0fdce5608da5,38,4072116.5680342824,40.76740715142102,False,4525.611484913766,Real Estate,3545.5761617826247,14886.172881477249,Idea eye woman raise nearly.
2022-05-21,0ff873fa-bc46-41c1-ad9f-55ca4880d328,75,4494080.818099492,44.47126750167563,True,5541.408473112757,Cryptocurrency,44158.369902694816,8765.966872285482,Bit civil leader voice four experience.
2023-06-13,79fda03c-fabb-4f01-808d-b08038c4bb80,26,1093869.4880631245,7.238745644957556,False,7102.290191603227,Mutual Funds,18202.44155242141,5972.278833393154,Technology popular consider.
2022-02-01,75193b97-d2af-4f20-a4e9-8ec9646240e4,23,1772293.2341714716,75.50033799338416,False,5189.588791846395,Cryptocurrency,26640.36036374188,8210.182199941,Light military often read ability debate policy quite.
2022-04-22,07488418-04fb-4955-93e5-803fd127063d,26,3224998.5567128095,88.9053063763363,False,4214.653768354495,Real Estate,10465.721368461593,47637.725032205744,Write different always traditional.
2022-05-29,a145d0d7-d90c-405d-90e2-a2465d7fc777,45,3670428.739910888,6.734462263723929,False,7861.519787272498,Mutual Funds,38814.88638161062,1370.5599511651824,Make section provide far detail Democrat industry.
2022-07-20,6bf278a7-4d9d-4baf-b0e0-0a5c8c8ebbcc,38,664897.5581775489,94.256726042491,True,978.0309937470012,Bonds,13270.366307331662,17777.836197607303,Firm take his job.
2022-07-09,25e59377-b00e-455c-bede-302e3693e606,73,3036581.347036732,53.73286195834234,False,6690.5884869059055,Stocks,47452.01731407643,34700.961380707646,Us final animal special nice reflect.
2022-07-26,c092f197-82af-4f9d-a296-5b49762d9409,43,2310925.8541926336,71.98341872247069,False,3883.2376893095984,Stocks,49435.56850994792,5117.388031261257,State star head shoulder offer serve up.
2021-10-14,a2db96bd-d9fd-4cf0-a65c-c2ef3420d53b,46,4993590.500216657,81.26051277654872,False,2902.2661618620996,Mutual Funds,31242.80231292963,26661.76621806662,All too third.
2022-04-20,667b0df0-812e-49f9-8b98-b6f440e784ce,79,4614007.294973349,68.89798663373557,False,5272.513080432879,Mutual Funds,31801.084454918993,27313.198219324742,Standard place successful those my.
2022-11-07,39464d71-1707-437a-a90b-dd83374e9d92,74,3627843.3057860974,57.632515357003946,False,9173.904628292417,Cryptocurrency,17003.910246898093,16353.700258764404,Scene exactly improve positive.
2022-08-07,cc05fb20-e1f2-47b0-9083-853108adbfb9,40,2704146.83596877,43.6551212859849,True,3457.9452374059847,Bonds,46994.88519754249,14426.421534551711,Probably tax whose often finally.
2022-08-27,46c2196a-db1f-4491-8b21-8fa714a35cfe,77,4691683.027121024,88.93471739954082,False,6598.579267429005,Cryptocurrency,13857.465250522768,38879.64445273079,Everything always senior range across indicate.
2022-08-06,bd93823b-4454-4435-871d-433ef418ed2f,64,1245927.374030617,0.26544427213127664,False,6425.029214044476,Real Estate,15803.215435957587,34996.67864913484,Seek door too western.
2023-05-05,c7be03cf-cb9b-492f-94da-863691d7f82a,48,274866.1724528563,79.57746799133575,True,3366.727652234562,Stocks,5854.622634570326,9783.582913005928,Different under into sing nice remember traditional.
2022-06-05,c374f453-e74c-4d19-bc01-2f6217083ed3,22,3328105.942934241,83.17132206345096,False,2760.580403483139,Mutual Funds,16543.561413279276,3419.2206418116753,Opportunity open blood.
2022-02-24,6cd72eae-9ce6-4e70-9694-fcdc8232a1a7,63,3413577.0460196,21.985711969506717,False,2902.6928149653186,Cryptocurrency,32300.603993282508,17005.32646655646,Member including simply moment door thought store.
2022-04-03,90c5554f-bfe4-4b11-9f39-aeb76b380954,25,4585251.955860691,70.30369570999076,False,6000.10094065903,Bonds,26085.145807918223,33969.92062154305,Method newspaper north beautiful any matter.
2022-05-15,4cfa2d1c-24fd-4272-9ea3-d0f867c910c5,43,374389.2441057879,2.4178110480854054,False,740.6049916800077,Cryptocurrency,22726.47645679666,26367.539004371552,Participant cause north impact turn worry letter.
2022-06-20,7f24709f-f98b-4e7b-9359-9b1616da69b3,29,894950.5347862574,41.53087548615515,True,6025.042328943457,Bonds,44926.844124491174,18902.78796798449,Suggest share try wonder beat camera.
2021-11-01,08b99276-9370-4cee-8a2d-2d941b6d43ad,75,2263239.829121411,21.906055434592776,True,3922.920396511569,Stocks,7186.864070921391,36269.506552825056,Under beyond more dream few.
2023-02-19,0c633df4-6cdc-4e1e-bca0-18dcfc067e4b,21,525338.7678648713,49.51061152070623,True,9094.156699766298,Mutual Funds,29627.497022982123,4672.3805578992415,Stage might structure sport first.
2021-09-21,5092b10f-a73c-4b0c-8400-06d335288f43,42,905015.9996082687,70.0025299205171,False,7408.049851465228,Stocks,34511.88425680004,40904.0421108184,Shake watch early eight bad as movie.
2022-01-28,2b5499cb-4e9e-4cbc-8e23-465c3ee2d596,59,2279786.344696083,66.94096076384987,True,7527.602512949467,Real Estate,11639.624779084881,43176.51900011405,Agreement gas yourself yard nature article trouble.
2022-03-10,0049dde5-34ed-4ad7-8747-8c5cbaeb2f5e,78,2394841.403445099,83.34252135493932,False,6608.7108782324885,Real Estate,44944.195296301514,30156.749911714825,Pressure wrong allow focus according.
2022-11-09,5f485612-1198-46f1-a3f9-e2b66d8cb89c,49,2969386.2498339675,7.56274131911201,False,7353.572040867774,Real Estate,42445.59662920615,26438.032088132204,Citizen wife some beyond happen.
2021-10-06,3106f24f-a6aa-465d-a055-40793e92dfcc,25,4594025.897347706,75.90439365098332,True,1901.6983851041994,Mutual Funds,39983.49247752534,37099.546010406055,Himself skill interview vote tonight treat music.
2021-11-10,d63a8ae7-5be6-409a-9148-7fa382f00c6f,20,3125056.316349163,73.58705808814446,False,5344.510604772761,Real Estate,49247.60546770232,13126.128161849361,Main way think life will.
2022-07-29,eec6a9d0-a3c9-4daf-8a86-953c2b8453bb,33,3121486.6228673076,0.942428950478591,True,3519.466264128952,Real Estate,9734.672426030895,41135.80894594496,Indicate face ability analysis national event.
2023-01-17,403383dd-3139-4993-bf7e-56ee2eef60be,54,3335444.014555196,41.13837090640256,False,7453.2247429971585,Real Estate,11674.555270800125,4526.196752498241,Company center pattern area technology protect.
2023-05-25,4bcdfa78-7e6f-49cc-a463-289e8b71fb7b,70,2214925.8975381064,59.2945542073717,True,6626.515036877641,Real Estate,17562.035310188607,35920.2618060927,Course range capital age create seek.
2021-11-16,24bba7d8-9273-4f6e-a2a7-06fad3988ab8,36,621471.2814381578,7.712615547857549,True,3499.017861958703,Cryptocurrency,6391.507306297976,6410.768339350288,Seek business TV whether.
2022-08-06,43daf931-ff0d-4227-a900-81b87196fc03,31,518487.10008003755,73.3418515899863,False,2709.3435013528215,Real Estate,34043.420234247715,46420.099421975756,He put network moment.
2022-07-10,8cc4021e-c4b1-4dc4-8e3f-6da3531fc019,75,470627.3332189298,55.13734049034442,False,4405.087212821275,Real Estate,24358.435231945743,47912.84790511194,Simply popular how unit.
2023-04-05,c801d1a9-5d91-4a4a-a46d-2ff0e73b9205,56,3568377.177582962,18.289248345481145,True,5114.500913214027,Cryptocurrency,33027.53249247384,24349.721356449394,Including late less decide term require professional within.
2023-02-21,37b31714-a2df-4e17-8021-e1574a9b0779,40,1901857.5999728737,69.02008150327951,False,7855.3220520060395,Stocks,38862.81813297765,10445.416049761081,Bed of win per place.
2022-04-03,9e2e58de-aabc-4b95-a9c0-2cfb2b92f04e,72,598138.3521229135,94.88631067319875,True,1692.3478781361762,Mutual Funds,6787.985958544523,32006.244259309424,East ahead wish behind.
2021-11-26,320fc54e-1c00-4f6e-994b-f54ed5b818ff,77,2753324.634002342,57.5112471503088,True,6023.839707338336,Cryptocurrency,16149.138865550465,12764.60218518757,Create plan her.
2022-03-14,df8d6151-7396-43e0-8013-d06b3dc3e7dd,47,4905183.514543484,3.527992638624533,False,2187.001654430569,Real Estate,38539.609648387144,47794.08369743316,Have generation real data.
2023-04-24,a2b5c8fd-8466-4507-ad33-6d4faeec9da3,68,4515925.476153029,5.953624148259163,False,9925.078983480347,Cryptocurrency,43428.138028505826,3157.6851210773552,Available or respond chair.
2022-01-30,7fddfa44-18a8-429f-bfd9-9df6d6cd331f,37,4233876.766448217,20.96166842747824,True,8953.570751648656,Bonds,4757.444227401257,21676.535608990787,Involve eat matter Mrs music believe direction.
2022-02-18,8e780142-7ff4-459d-afd9-05984cef49e3,65,4996295.425678739,83.56992001358597,False,5259.3501807979,Cryptocurrency,37499.10644103853,34510.18235135229,Training particularly admit.
2022-11-15,36204e1c-4e83-4ff7-9ec5-80fb2cadc239,28,1756104.8339055562,26.797654179210607,False,3894.829964186399,Mutual Funds,49321.144494867374,26307.046893731942,Information executive mean knowledge first particular.
2022-06-03,2266fb39-985f-49a3-80a0-51d167c402a2,74,1737845.5280235664,94.46327241871754,False,8487.148121235236,Bonds,33807.88703677363,30470.181492525593,Look also can end itself outside down house.
2023-08-01,69d8189e-1960-4b8b-8bdc-589f0daa9bb5,64,710359.2596835993,45.826663936600596,True,8339.871524950093,Cryptocurrency,10043.159815174906,24849.172369577194,Seat everybody property left kind like now.
2021-12-10,83d076bb-4e0d-4b3a-ba7c-deff0c08ac0f,30,1028089.8996425706,33.27184704602628,True,4514.809274460729,Bonds,35237.65598411493,37308.47521970276,Answer husband get positive ground mother.
2022-06-07,2e721d21-41fa-4496-a67e-2bb2cb840ad3,78,3316902.0919809747,33.36875819585378,True,5784.875146325714,Real Estate,41570.64312142027,47317.225745031275,Enough eight certainly per.
2022-08-14,d90ca950-4af1-44c2-b925-5df13adadc5c,43,2263208.971304031,45.825069042182356,True,5727.299716568782,Real Estate,15377.886347674614,20825.725341524565,That color somebody per level young.
2022-03-08,c099a9b5-f502-41b2-aad3-09a90ed657b0,39,1111344.933611314,74.16073656817906,True,3912.4351359541756,Bonds,45997.613535169774,24660.637079850527,True focus car the key billion.
2022-03-31,45593942-4b19-4f4b-855e-b232dd6fa789,75,663445.6797256118,12.420529318598128,False,3461.1923276284265,Real Estate,49689.30858346659,11847.930385766684,Company wife story agent although notice.
2021-10-22,b260ed15-de1a-4c40-a985-a28cfd840267,64,4661273.679308726,64.50560242114771,False,3488.645792450697,Mutual Funds,17621.372261967706,34275.78093953952,Guess property no clearly store.
2022-12-26,0e7c0aab-1d36-477e-aa7e-0fea1c5892f6,31,4855701.271414742,91.45939499906969,False,2682.8960182267288,Mutual Funds,14691.609884220547,43954.93021319255,Debate order institution hope baby state exist.
2022-03-21,5dcd4c94-0efb-4882-8c43-2706cf0520f2,55,2763699.9683597893,95.52240795549326,True,5601.893109498058,Stocks,8073.801435844949,42860.73745004349,Television back type.
2021-12-05,8b48f1a9-3ee1-42f8-a1aa-147ea5a7c27d,44,3283982.2126608547,54.89015152474344,True,6954.169281739205,Real Estate,32958.26000107357,20586.611630783136,Section provide include party culture national knowledge.
2022-08-15,07333779-55c7-4e00-9055-03bd9cfed649,18,863034.8398162269,62.115912262966354,True,5416.223600038478,Bonds,29664.852784918618,49613.68719319351,Always question home manage beautiful represent.
2022-11-21,ce9bb453-21af-48f7-94c8-6776a51e172a,33,492778.83846641536,96.70630768860623,True,7491.499019910709,Real Estate,15698.53755830453,44391.43324792122,Something line total hotel rate through strong.
2023-04-10,c8f9251b-1d8c-4fa4-87ee-eb2934621696,28,1111645.4098556333,55.18356554265947,True,2762.927903347508,Real Estate,3502.565795769313,31182.997366786964,Receive maybe along positive color.
2022-01-10,b6771418-c828-42f6-8251-05e667207694,21,2238025.5341606536,45.696120190497815,False,4422.831083322491,Real Estate,6119.812553632804,28056.708171245842,Door wide current.
2023-07-07,f027afa5-4756-47f1-a227-8618b52e6d5a,47,222299.05628231695,2.0906693667508414,False,2861.1861105270445,Mutual Funds,42338.19451189724,30356.630692237195,Under enjoy current walk somebody.
2023-01-09,b55d1dd9-1006-48a4-bba6-4d31f1a16a0b,57,4752566.742891407,21.62216271878492,False,660.5143153095678,Bonds,13225.23579388557,43439.638186036864,Walk end individual whatever computer key far.
2022-12-05,edaf44a7-5d4a-4c8d-a852-e57ca8512c08,79,335017.5595419313,48.25995244972068,True,8984.56522511957,Real Estate,42583.98782282726,37811.47009728521,Pressure more western sure administration Republican.
2022-12-27,f4530308-8d4b-4fd5-8d91-21a5d8983abf,27,3867904.4381317636,73.07174566467336,True,897.0686548298349,Mutual Funds,34531.08473944938,47775.18849863329,Imagine director heavy national minute eye dark.
2022-08-07,212f5587-8d4d-4d0c-8930-f66285672471,32,3475095.7260507513,13.512871349595624,False,2143.799136364313,Real Estate,31999.957822732827,16890.657829065578,Short sound either.
2023-05-08,c8d43bbb-9215-48b2-8e12-3059c0b9328d,77,721911.3720818356,50.901555920811134,False,2999.627740846166,Real Estate,42466.22684448301,20746.513112641347,Employee fine travel former.
2022-05-15,e16f4ca9-c75a-4674-b2f5-13951e173c16,34,4853959.886212625,12.202313509611763,True,7511.285100192839,Stocks,21133.856208370755,1320.2865479547306,Item research walk management truth rise run do.
2021-10-15,9480f6bf-b996-4b52-ba63-e8ee4998c8d1,59,3874660.0998888123,9.390745146011625,True,9111.182577461052,Bonds,7326.670502483206,1765.4514003106337,Mean particularly authority spring major everyone top look.
2022-06-19,1650fb65-a43f-4b74-8881-6c42cba69657,19,2042840.950689153,56.3775819194138,True,9211.618536726679,Cryptocurrency,21741.643380824546,34900.409513535466,Evening experience study space black live imagine.
2021-10-13,519a5d9a-1614-4d3a-ad15-80f67ef221a5,54,2169235.7392286104,68.85818499494697,True,4459.104255173566,Mutual Funds,23124.918967527137,17413.84977215881,Doctor give process land.
2021-10-15,950d9ee2-572b-4be0-b0f8-bb5f38e7973f,37,743286.0032613527,70.13750537259843,False,2728.2805704881907,Stocks,47789.72769968289,25870.71251127527,Sit break church change.
2021-10-31,45790672-caf4-4335-8d98-5134756e36ef,76,174129.26782080508,35.5862347686317,False,1099.4658126466227,Bonds,41884.941298923164,28093.15807228205,Rich including radio attention detail sign sure.
2021-09-18,b20788fa-f41d-41a7-992b-0f5392015cb4,44,4995267.749849781,80.99513140001288,True,2300.425695516337,Real Estate,39016.19222585439,29933.88634297433,Firm bring participant first of.
2023-09-01,8a835804-3caa-4084-ad87-4b74eaab6d3a,75,3692274.828224751,75.13847236827887,False,3140.4786358010647,Mutual Funds,31930.161569313255,40095.15589618854,Drug anything during help while step.
2022-04-21,a990d7e2-f8e9-4437-b8c8-7cf9e25e68ee,55,684799.0867527153,1.639555135422488,False,552.7081285853643,Cryptocurrency,4132.073546789352,37326.32623252174,Guy enjoy health form cut.
2023-07-12,58aa49bb-5262-4b56-9be3-a43f161ede61,52,3976218.5306106973,85.78860366522835,True,4562.366869367976,Bonds,11157.50231463074,35412.68114455742,Often again site foot cause size.
2022-04-24,5ac0ec26-6f91-41e2-8e79-f2c48f4eaca0,20,1886562.3867219281,38.90774258919934,False,6090.063965366825,Mutual Funds,20172.22934080432,36455.99972865405,Relationship idea occur.
2023-07-04,7dd32f42-522e-4cac-88fb-38f7a5147114,62,1044035.7143958648,53.508395592112834,True,6143.918550368717,Bonds,17776.911114302766,22579.578937543265,Ago fine smile media lose.
2023-06-10,ee464834-e3cc-4907-883b-a06c013ee4d4,61,3883903.3705263147,23.420654422089072,False,3442.927323874299,Cryptocurrency,10263.353700587078,49064.419774921655,Interest people magazine girl school people.
2022-07-07,57d2b706-4be2-4e62-8387-8baeedd491ec,77,2712346.011028912,6.4011360003574875,True,4702.932779870026,Mutual Funds,3490.5969718707433,40317.08900069668,Pick question source I stage cup.
2021-11-18,9d0962a0-116c-4ace-b9a1-ac7c5b92311c,46,2977403.332937246,77.63781837948346,False,6939.1132012457265,Bonds,43931.68876173856,41883.13170408496,Team leave measure.
2022-11-19,2b52835e-ff33-4f97-bb80-0b3f48744b88,45,1321320.3845188923,48.65047361774789,False,4469.856437921385,Cryptocurrency,15702.901089557916,36767.53321213683,Surface ever model student design.
2022-04-16,6898b868-bd24-4daf-a0fc-9d2915a29d35,68,261426.6159318112,70.62133443712226,True,5028.355672889651,Mutual Funds,9204.255750457487,7684.2586279801835,Research industry threat shoulder.
2023-07-26,dc1df476-c766-4fdc-9bf7-291a3451b9a2,79,1688845.8311250573,30.945847459701447,True,1066.6340251460092,Bonds,42131.03262079494,11503.89540848929,Lead court involve dog strategy.
2023-05-12,0d2f276e-1812-44fe-93f7-178ff25aa86c,53,3582734.4223998096,44.29474695798513,False,9112.29620523109,Mutual Funds,11217.69844876636,43683.43061849837,Eat life nature form write.
2023-07-30,adb7b2a4-3400-479f-b8d0-7a04e45cabd1,77,2644312.9740169765,87.7370061692578,True,830.2387585126553,Bonds,5837.2367036453525,43049.74991099706,Movement she purpose green.
2021-12-06,b4c813fe-c8ed-48c9-9f9f-764285a984c6,40,3847902.7560932394,75.40906388145409,False,257.36402456763926,Real Estate,14625.240065311038,47053.56123729117,Human amount population.
2022-11-10,fa916643-0fc8-488b-b9f6-e9fdc7edc6b0,33,2770225.5419001034,81.09949255602471,True,1237.879838408091,Stocks,15234.444407075238,12183.62228709088,Court up final.
2022-11-05,84054d4c-cdb4-4913-8f6c-80490a6196f8,51,4256465.685439138,37.28215850321573,False,2671.1915046889244,Mutual Funds,10032.272640414905,22445.20061851525,Yet task operation home open.
2021-11-23,53a467f6-ff7e-44f6-93c3-7ee701a96dd8,36,405944.13874199206,48.49648592374485,False,9218.86379948021,Stocks,16673.69901751257,32519.482360662736,Film describe drug hope even air.
2023-01-09,67a91ebd-6402-41ae-9b38-e43165a911d8,27,4199691.872550548,41.677167547397765,False,3537.9926921085707,Mutual Funds,40977.754357629936,27379.64083880197,Catch state course identify be laugh account.
2023-07-13,f8cb1b6f-8fb4-4ef2-a96b-f8c206a2a5a0,21,2537184.9313099114,33.54008053513377,True,5816.91855495416,Bonds,13376.257439379177,15163.680278496233,Popular several old.
2022-01-06,9c5d8606-cc4c-4985-8ffc-d44389aa5d5c,42,2395015.400296478,63.650525750290974,False,6257.198225472,Mutual Funds,45136.950957442335,44288.47573236457,Data occur small nothing responsibility line decide.
2023-06-03,c9d69646-b550-4bdd-a75a-3e27222cbca2,47,4509381.797513845,69.48431962657595,False,4196.880699246043,Real Estate,1695.7012539330517,39445.170012118324,Me world fall box everything would position.
2022-12-30,c7f8b0e3-f4d0-4bc6-b5f7-57f947e381bc,41,2958028.652177968,85.42113470622708,False,6254.523433044554,Stocks,29039.965388810007,15313.913207193622,Quality word pressure rich goal.
2021-09-25,15ef6b08-2320-41bc-8942-cb9d0d633b94,56,1358370.447210481,84.33540831157788,True,744.3750359755013,Bonds,2245.698157049482,10487.579385925621,Daughter ground arm gas material.
2022-08-07,445e4bc6-7251-4b6b-9c21-befdc672dff0,34,3723451.29450896,18.676621177510487,False,1541.526523563323,Real Estate,18125.895237444653,45981.55831489523,Case begin world there idea nice.
2023-01-29,aff23b68-9adb-46d0-aecd-79db10418740,27,4199688.075548074,21.5547884671038,True,9480.87047142141,Real Estate,2311.3468788227756,11046.94162625029,Out collection buy stay personal.
2022-10-04,325bec8b-1322-43f4-a318-ad9266db2e4f,56,886264.3637077829,17.104282838323005,True,4970.383054859331,Real Estate,19356.036330539097,4567.164093533818,Design give boy simple anyone.
2022-06-21,f0fa887b-f358-4c65-8879-1c8da5461e3d,80,1978773.732501378,0.059424486584314096,False,9338.470727085805,Bonds,35289.60511172533,4851.577682333147,Serve door hold Congress consumer natural.
2023-04-27,521562a4-1ef6-4988-92cf-9b525f587459,65,17617.550577260678,81.27712514179368,False,9186.654316737935,Cryptocurrency,18146.255329166925,13245.683713991255,Series notice cold again tree type peace.
2023-03-03,35333dd7-f096-4f2a-91f4-606d9ec22d98,32,383700.57911635604,79.76623987201573,True,5956.88314564591,Stocks,31705.01718718821,24491.096736674524,Probably office Mrs economic glass.
2022-08-09,d53f9317-bafc-4bc0-bc0c-e8177cd2b248,79,4144550.6061528907,43.376337090661075,False,2164.1663582586675,Stocks,31044.09908499603,35000.48490715711,Court firm central time.
2022-03-10,65360cf7-4dac-47cd-b897-02b68818e410,34,1178341.0316766875,81.23905137459381,False,3309.7548513223796,Stocks,7647.328610687937,7257.23828306154,Dinner later billion behavior we civil author tonight.
2022-03-09,84fd4635-7f85-41b9-ade9-d3d31cc8a190,56,2072806.4386001786,29.77932825007751,False,6551.66509642571,Bonds,23039.2997299017,39176.069717208484,Development draw contain ask receive response tonight.
2023-04-19,9617f4a4-7edc-4ab3-943d-701bddfa2724,47,4436843.6123099215,51.66641913919408,True,767.1465129309356,Bonds,32080.83967425271,46795.34223575237,Glass bank leg herself capital.
